ID,Language_ID,Filename,URL,mimetype,size,Description
f92bc00b1ff3429b55926a6e1634e303,kgv,'arar_natperahu.JPG,https://cdstar.shh.mpg.de/bitstreams/EAEA0-68A5-27E3-D959-0/_arar_natperahu.JPG,image/jpeg,3490274,
c96129f895505e8e593b1235b0411b7c,kgv,'gorip_tefar laut.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-6166-6337-62D2-0/_gorip_tefar_laut.jpg,image/jpeg,206404,
7900b2fb2b67974bd6fc81d9dc855f15,kgv,'keibar_penahan seman_two long sticks parallel to boat.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-8323-6644-787E-0/_keibar_penahan_seman_two_long_sticks_parallel_to_boat.jpg,image/jpeg,1854457,
74f309637089371624d8d3b07ef07d91,kgv,'musing_mengiwang pasir.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-3640-1D5A-5379-0/_musing_mengiwang_pasir.jpg,image/jpeg,1978382,
9c2399433e585eb4adb8a04c127fe3ca,kgv,'mutam_rarout kutu.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-8215-0806-8EC3-0/_mutam_rarout_kutu.jpg,image/jpeg,760257,
8fbafa3b4a29934dbfb4939421881a6b,kgv,'siram_ikan layar.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-B41A-8C5B-57E3-0/_siram_ikan_layar.jpg,image/jpeg,726300,
8c1e5aa9c4d8aef80821aa9aadb88ff2,kgv,'torak_momar.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-D5EA-8B30-E2D1-0/_torak_momar.jpg,image/jpeg,242858,
0fc05587920f25f027e2790be8f736c5,kgv,'weswes_sj siput.jpg,https://cdstar.shh.mpg.de/bitstreams/EAEA0-3EFE-8C88-7231-0/_weswes_sj_siput.jpg,image/jpeg,610452,
ac9fcd4270dddab374b7eb255628b61f,kgv,IMG_1444.JPG,https://cdstar.shh.mpg.de/bitstreams/EAEA0-867E-D86E-A8CB-0/IMG_1444.JPG,image/jpeg,9049580,
be6890c1b930ff557f383f7f19f9dc0e,kgv,IMG_2157.JPG,https://cdstar.shh.mpg.de/bitstreams/EAEA0-4A6D-5FCB-119F-0/IMG_2157.JPG,image/jpeg,3180699,
